label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,control_family,variant,shuffle_iter
signed_mag_tail_hard_reference:gene_shuffle_0072,expected_orr_pct,44,-0.31767750655333304,-0.36532735369563074,-0.4025212749109941,-0.4846390372210828,0.33436853002070394,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,72
grid_covgate90_magm0005_tailm0020:gene_shuffle_0072,expected_orr_pct,44,-0.3306686128299905,-0.40131430808079327,-0.4255202421789992,-0.49487112170721237,0.3188405797101449,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,72
signed_mag_tail_soft_primary:gene_shuffle_0073,expected_orr_pct,44,0.23037611079676346,0.2549260341671061,0.2764175194581163,0.2534554616122423,0.587991718426501,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,73
signed_mag_tail_hard_reference:gene_shuffle_0073,expected_orr_pct,44,0.2379086851459811,0.22610790945321968,0.3085105797979347,0.29879436117493813,0.5755693581780539,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,73
grid_covgate90_magm0005_tailm0020:gene_shuffle_0073,expected_orr_pct,44,0.2808468817028385,0.2976490952948344,0.3119554436494926,0.2534554616122423,0.587991718426501,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,73
signed_mag_tail_soft_primary:gene_shuffle_0074,expected_orr_pct,44,-0.18395656566647733,-0.2109318737000404,0.04875370309463611,-0.08043705737785437,0.42028985507246375,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,74
signed_mag_tail_hard_reference:gene_shuffle_0074,expected_orr_pct,44,-0.176032919348913,-0.2665983978248854,0.019546771080203102,-0.18397256480904228,0.39337474120082816,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,74
grid_covgate90_magm0005_tailm0020:gene_shuffle_0074,expected_orr_pct,44,-0.18626574020726017,-0.3049932248110059,0.021717341521106638,-0.1746510616219117,0.37681159420289856,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,74
signed_mag_tail_soft_primary:gene_shuffle_0075,expected_orr_pct,44,-0.22062415194915663,-0.2968723123652393,-0.020669848554189862,-0.13067586646967347,0.40993788819875776,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,75
signed_mag_tail_hard_reference:gene_shuffle_0075,expected_orr_pct,44,-0.2501471546613683,-0.3057489850354999,-0.06695342510748306,-0.08807645846322854,0.4192546583850932,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,75
grid_covgate90_magm0005_tailm0020:gene_shuffle_0075,expected_orr_pct,44,-0.25359718370846696,-0.3306270614876428,-0.09458148742758973,-0.159461196793208,0.37060041407867494,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,75
signed_mag_tail_soft_primary:gene_shuffle_0076,expected_orr_pct,44,-0.25921408011635055,-0.2722977251380502,-0.28295367494450385,-0.3280489216400185,0.40165631469979296,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,76
signed_mag_tail_hard_reference:gene_shuffle_0076,expected_orr_pct,44,-0.21434200354994923,-0.3021014759046524,-0.22578067483915654,-0.3133683141682234,0.36438923395445133,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,76
grid_covgate90_magm0005_tailm0020:gene_shuffle_0076,expected_orr_pct,44,-0.22245175033816936,-0.2806304874737063,-0.24348321639823792,-0.33664471888306474,0.391304347826087,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,76
signed_mag_tail_soft_primary:gene_shuffle_0077,expected_orr_pct,44,0.03853859078144411,0.03587324802129914,0.10827307194927752,0.12066584587144612,0.5238095238095238,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,77
signed_mag_tail_hard_reference:gene_shuffle_0077,expected_orr_pct,44,0.0458763147448277,0.0746727997009363,0.15239212416041908,0.14301848289910998,0.5372670807453416,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,77
grid_covgate90_magm0005_tailm0020:gene_shuffle_0077,expected_orr_pct,44,0.04835744900144601,0.04349984405732337,0.12350013971238041,0.10895284618824969,0.5279503105590062,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,77
signed_mag_tail_soft_primary:gene_shuffle_0078,expected_orr_pct,44,0.16319956006980751,0.21919401940573333,0.029829209124248825,0.20107408435378563,0.6273291925465838,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,78
signed_mag_tail_hard_reference:gene_shuffle_0078,expected_orr_pct,44,0.1555641350815981,0.15439001738180355,0.055945335667751846,0.18643224549569246,0.6438923395445134,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,78
grid_covgate90_magm0005_tailm0020:gene_shuffle_0078,expected_orr_pct,44,0.17624001172337384,0.2377661930860516,0.05018381064997091,0.2089522068525084,0.6356107660455487,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,78
signed_mag_tail_soft_primary:gene_shuffle_0079,expected_orr_pct,44,-0.03330186707844285,0.016947991191164948,-0.10707886274252798,-0.12951287263809075,0.4927536231884058,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,79
signed_mag_tail_hard_reference:gene_shuffle_0079,expected_orr_pct,44,-0.012302157134230648,0.01814461946439902,-0.06034112782443372,-0.018577075497425464,0.5196687370600414,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,79
grid_covgate90_magm0005_tailm0020:gene_shuffle_0079,expected_orr_pct,44,-0.023624825851120343,0.03255426641302933,-0.09505799382405611,-0.12308084571740914,0.5010351966873706,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,79
signed_mag_tail_soft_primary:gene_shuffle_0080,expected_orr_pct,44,0.2395221334160428,0.3097245390185394,0.08436826607500335,0.23419995470382224,0.6169772256728778,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,80
signed_mag_tail_hard_reference:gene_shuffle_0080,expected_orr_pct,44,0.3127433952351465,0.24543163297952064,0.1520879161319006,0.16046186170688684,0.598343685300207,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,80
grid_covgate90_magm0005_tailm0020:gene_shuffle_0080,expected_orr_pct,44,0.26648772667139997,0.3232123153415082,0.1143018768321723,0.2403859030860922,0.6149068322981367,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,80
signed_mag_tail_soft_primary:gene_shuffle_0081,expected_orr_pct,44,0.11424643586675227,0.22512581632264106,0.12270427861689236,0.175739053059763,0.5652173913043478,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,81
signed_mag_tail_hard_reference:gene_shuffle_0081,expected_orr_pct,44,0.10838860825270535,0.142928301562727,0.1310634989977682,0.08223367203496428,0.5372670807453416,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,81
grid_covgate90_magm0005_tailm0020:gene_shuffle_0081,expected_orr_pct,44,0.184265803197995,0.25859809892519187,0.15248983715643075,0.1864354723045384,0.5734989648033126,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,81
signed_mag_tail_soft_primary:gene_shuffle_0082,expected_orr_pct,44,0.2580730088445565,0.2215243681945185,0.15860739915218328,0.08466169897601479,0.515527950310559,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,82
signed_mag_tail_hard_reference:gene_shuffle_0082,expected_orr_pct,44,0.284664510054992,0.2365405076267935,0.2484118260254041,0.1812536647974642,0.5507246376811594,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,82
grid_covgate90_magm0005_tailm0020:gene_shuffle_0082,expected_orr_pct,44,0.29344458038165866,0.2960249128056811,0.18868636805628775,0.10890185804273357,0.5383022774327122,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,82
signed_mag_tail_soft_primary:gene_shuffle_0083,expected_orr_pct,44,-0.17789368018514834,-0.08678783822475718,-0.2500287692996357,-0.21182662665030189,0.4492753623188406,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,83
signed_mag_tail_hard_reference:gene_shuffle_0083,expected_orr_pct,44,-0.1534120099271341,-0.18078037679215397,-0.25455726073927243,-0.3165523902369771,0.42650103519668736,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,83
grid_covgate90_magm0005_tailm0020:gene_shuffle_0083,expected_orr_pct,44,-0.16064647230015083,-0.06369620022679492,-0.23981069944060354,-0.18423915320096002,0.4575569358178054,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,83
signed_mag_tail_soft_primary:gene_shuffle_0084,expected_orr_pct,44,0.05703191846146137,-0.005155013987312671,0.11457930580692066,0.13859460562218096,0.4824016563146998,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,84
signed_mag_tail_hard_reference:gene_shuffle_0084,expected_orr_pct,44,0.0038936117921128943,-0.016355722153472415,0.0672296193382708,0.06492952564586527,0.4906832298136646,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,84
grid_covgate90_magm0005_tailm0020:gene_shuffle_0084,expected_orr_pct,44,0.028580017980970776,-0.017018607821128136,0.09484513765756455,0.09826858711859354,0.4886128364389234,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,84
signed_mag_tail_soft_primary:gene_shuffle_0085,expected_orr_pct,44,0.06513479750794346,0.05303308910235366,0.0601988912424572,0.029260470161261706,0.391304347826087,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,85
signed_mag_tail_hard_reference:gene_shuffle_0085,expected_orr_pct,44,0.017804494745236946,0.08112545378541533,0.03923258158045941,-0.004694343456093048,0.4109730848861284,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,85
grid_covgate90_magm0005_tailm0020:gene_shuffle_0085,expected_orr_pct,44,0.08445242448322002,0.09512060056041328,0.06194871145900151,0.029260470161261706,0.38716356107660455,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,85
signed_mag_tail_soft_primary:gene_shuffle_0086,expected_orr_pct,44,-0.037048313507885976,0.02295040473803587,0.1726998533916494,0.38947761736998393,0.5797101449275363,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,86
signed_mag_tail_hard_reference:gene_shuffle_0086,expected_orr_pct,44,-0.02512280230997485,0.038946334647531194,0.1961229910335809,0.3453377843406499,0.5745341614906833,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,86
grid_covgate90_magm0005_tailm0020:gene_shuffle_0086,expected_orr_pct,44,-0.02078956975771569,0.012781610023336899,0.17359914707247726,0.3708232841515578,0.5755693581780539,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,86
signed_mag_tail_soft_primary:gene_shuffle_0087,expected_orr_pct,44,-0.2641334833077954,-0.2025284947344211,-0.3009542916842118,-0.29668035619096356,0.37681159420289856,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,87
signed_mag_tail_hard_reference:gene_shuffle_0087,expected_orr_pct,44,-0.2394906328034428,-0.23184024128340544,-0.30039652752273655,-0.316706474960514,0.36645962732919257,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,87
grid_covgate90_magm0005_tailm0020:gene_shuffle_0087,expected_orr_pct,44,-0.23968208733747776,-0.18183782215520725,-0.2829775817028877,-0.2938748383249803,0.37888198757763975,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,87
signed_mag_tail_soft_primary:gene_shuffle_0088,expected_orr_pct,44,0.23013281759394164,0.1999156794257832,0.2286560432580803,0.31017882723074575,0.6708074534161491,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,88
signed_mag_tail_hard_reference:gene_shuffle_0088,expected_orr_pct,44,0.22110544176561145,0.24806438368006956,0.29244928816332233,0.3826088291405518,0.6946169772256728,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,88
grid_covgate90_magm0005_tailm0020:gene_shuffle_0088,expected_orr_pct,44,0.24758914621989184,0.2650948288818051,0.282947685020034,0.35380149312670717,0.6915113871635611,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,88
signed_mag_tail_soft_primary:gene_shuffle_0089,expected_orr_pct,44,0.06686175384045215,0.13862044461773665,0.29719039503322625,0.32559277956226246,0.5734989648033126,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,89
signed_mag_tail_hard_reference:gene_shuffle_0089,expected_orr_pct,44,0.0736631515588748,0.04294810049207258,0.288534698685342,0.251050554534332,0.5289855072463768,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,89
grid_covgate90_magm0005_tailm0020:gene_shuffle_0089,expected_orr_pct,44,0.2144969466856925,0.1727282768899561,0.35748481759818124,0.35775291416567045,0.5962732919254659,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,89
signed_mag_tail_soft_primary:gene_shuffle_0090,expected_orr_pct,44,-0.1792482164750748,-0.2706735426488968,-0.06340186301752167,-0.06826060329368282,0.4575569358178054,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,90
signed_mag_tail_hard_reference:gene_shuffle_0090,expected_orr_pct,44,-0.23603121218448497,-0.3141346523279131,-0.08502580496204268,-0.07195679933759819,0.453416149068323,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,90
grid_covgate90_magm0005_tailm0020:gene_shuffle_0090,expected_orr_pct,44,-0.21833023609505767,-0.31579756919537355,-0.10878162986891889,-0.12575498886358216,0.432712215320911,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,90
signed_mag_tail_soft_primary:gene_shuffle_0091,expected_orr_pct,44,0.17128908653495625,0.22293670079378225,0.20969802129466666,0.3346941893205551,0.6708074534161491,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,91
signed_mag_tail_hard_reference:gene_shuffle_0091,expected_orr_pct,44,0.23598225066296213,0.2560813388395415,0.2636221045596395,0.38708764424406156,0.7008281573498965,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,91
grid_covgate90_magm0005_tailm0020:gene_shuffle_0091,expected_orr_pct,44,0.2245254633923446,0.2536549348277687,0.238134080856855,0.3332713211622945,0.6749482401656315,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,91
signed_mag_tail_soft_primary:gene_shuffle_0092,expected_orr_pct,44,-0.08504608475424201,-0.06341373370694217,-0.08189821430944737,-0.1097408218968648,0.4968944099378882,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,92
signed_mag_tail_hard_reference:gene_shuffle_0092,expected_orr_pct,44,-0.080116082161455,-0.08276827675463008,-0.10977313734038255,-0.1347709658861876,0.474120082815735,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,92
grid_covgate90_magm0005_tailm0020:gene_shuffle_0092,expected_orr_pct,44,-0.06731993296417343,-0.03756804714041564,-0.10027121221283458,-0.10543650867191605,0.4824016563146998,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,92
signed_mag_tail_soft_primary:gene_shuffle_0093,expected_orr_pct,44,-0.1887086230091354,-0.3636756443104145,-0.21226009215241348,-0.26933139226427283,0.3416149068322981,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,93
signed_mag_tail_hard_reference:gene_shuffle_0093,expected_orr_pct,44,-0.18315472211349776,-0.3717938974784916,-0.23990111118684462,-0.23683444426329345,0.35921325051759834,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,93
grid_covgate90_magm0005_tailm0020:gene_shuffle_0093,expected_orr_pct,44,-0.13558502114569243,-0.35004663472751935,-0.19018826426089044,-0.2780123288635532,0.33954451345755693,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,93
signed_mag_tail_soft_primary:gene_shuffle_0094,expected_orr_pct,44,0.08289892609748115,0.26721332778070067,-0.034289656384634534,0.12194022090437746,0.598343685300207,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,94
signed_mag_tail_hard_reference:gene_shuffle_0094,expected_orr_pct,44,0.15499658033157027,0.275923237688819,0.050466954050141725,0.17989068931277144,0.6325051759834368,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,94
grid_covgate90_magm0005_tailm0020:gene_shuffle_0094,expected_orr_pct,44,0.19297341068176765,0.3032278090619262,0.023490153002019974,0.15945378940002874,0.6107660455486542,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,94
signed_mag_tail_soft_primary:gene_shuffle_0095,expected_orr_pct,44,-0.34322914235657276,-0.3004031438633987,-0.3499445224811523,-0.36323650897340765,0.34368530020703936,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,95
signed_mag_tail_hard_reference:gene_shuffle_0095,expected_orr_pct,44,-0.37583600554567054,-0.3446392655925589,-0.3615734445367968,-0.31804385606022784,0.38509316770186336,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,95
grid_covgate90_magm0005_tailm0020:gene_shuffle_0095,expected_orr_pct,44,-0.3475044264391292,-0.30541692459078496,-0.3471489690175578,-0.36323650897340765,0.34575569358178054,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,95
signed_mag_tail_soft_primary:gene_shuffle_0096,expected_orr_pct,44,-0.3269469315640151,-0.3618396119313716,-0.25890940028207177,-0.1941768057964008,0.4244306418219462,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,96
signed_mag_tail_hard_reference:gene_shuffle_0096,expected_orr_pct,44,-0.32752952354075926,-0.4067302033604952,-0.2708480578700476,-0.27605103228717465,0.39751552795031053,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,96
grid_covgate90_magm0005_tailm0020:gene_shuffle_0096,expected_orr_pct,44,-0.33950372707816,-0.3727145729457025,-0.2551499127147027,-0.2063685040023834,0.41821946169772256,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,96
signed_mag_tail_soft_primary:gene_shuffle_0097,expected_orr_pct,44,-0.1894702802854442,-0.1515432879009999,-0.26981756318012445,-0.31264531719464933,0.35196687370600416,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,97
signed_mag_tail_hard_reference:gene_shuffle_0097,expected_orr_pct,44,-0.20660447294546577,-0.15999731139419934,-0.3338362809892905,-0.37601042845780336,0.35403726708074534,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,97
grid_covgate90_magm0005_tailm0020:gene_shuffle_0097,expected_orr_pct,44,-0.15721712597773252,-0.16312441521496263,-0.24264546179944235,-0.3063129704724613,0.32298136645962733,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,97
signed_mag_tail_soft_primary:gene_shuffle_0098,expected_orr_pct,44,-0.17515608363725985,-0.021538072138772124,-0.20618310660007247,-0.06616404246229622,0.4616977225672878,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,98
signed_mag_tail_hard_reference:gene_shuffle_0098,expected_orr_pct,44,-0.13912431828081764,-0.029691373428555972,-0.17137357034812056,-0.09405289328538458,0.4658385093167702,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,98
grid_covgate90_magm0005_tailm0020:gene_shuffle_0098,expected_orr_pct,44,-0.15347708241126343,-0.02492767037700511,-0.1902849401181,-0.08864597284677835,0.463768115942029,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,98
signed_mag_tail_soft_primary:gene_shuffle_0099,expected_orr_pct,44,-0.38397947955816536,-0.4378231057717611,-0.39213654989532665,-0.4840574392494336,0.2795031055900621,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,99
signed_mag_tail_hard_reference:gene_shuffle_0099,expected_orr_pct,44,-0.4289972229956066,-0.47907845502890317,-0.41267902613328067,-0.4791236314908396,0.2919254658385093,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,99
grid_covgate90_magm0005_tailm0020:gene_shuffle_0099,expected_orr_pct,44,-0.3899088466813085,-0.4224286804397863,-0.40779381803401504,-0.5003756906423517,0.2774327122153209,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,99
