label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,variant,shuffle_iter
signed_mag_tail_soft_primary:gene_shuffle_0071:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.13121266172437873,-0.13345399430298088,0.514386126970717,0.0,0.5020703933747412,signed_mag_tail_soft_primary,71
signed_mag_tail_soft_primary:gene_shuffle_0072:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.30934211379122034,-0.46847868585926256,-0.37949604295987627,-0.5184980797666263,0.36645962732919257,signed_mag_tail_soft_primary,72
signed_mag_tail_soft_primary:gene_shuffle_0073:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.08261688410699215,0.10747981022399992,0.19316927097474373,0.2469461422354131,0.5507246376811594,signed_mag_tail_soft_primary,73
signed_mag_tail_soft_primary:gene_shuffle_0074:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.18919315730185612,-0.18980747822588875,0.141996807285234,0.09966923100561345,0.468944099378882,signed_mag_tail_soft_primary,74
signed_mag_tail_soft_primary:gene_shuffle_0075:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1589252258346689,-0.1748196797944108,0.1114528370566821,0.023854689489135744,0.48757763975155277,signed_mag_tail_soft_primary,75
signed_mag_tail_soft_primary:gene_shuffle_0076:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.29281514795080044,-0.30430203803553557,-0.31107893717715396,-0.3517267315036055,0.4109730848861284,signed_mag_tail_soft_primary,76
signed_mag_tail_soft_primary:gene_shuffle_0077:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.006538699438916218,-0.04226599058626777,0.06986995904456814,0.16979467347721777,0.5683229813664596,signed_mag_tail_soft_primary,77
signed_mag_tail_soft_primary:gene_shuffle_0078:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.03428946508909177,-0.036811451798022594,-0.147537402768542,-0.05673519495830088,0.5144927536231884,signed_mag_tail_soft_primary,78
signed_mag_tail_soft_primary:gene_shuffle_0079:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.07285390741871359,-0.08761931402251949,-0.13351479281082354,-0.1264724404180921,0.4782608695652174,signed_mag_tail_soft_primary,79
signed_mag_tail_soft_primary:gene_shuffle_0080:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.06997162832362082,-0.0295950203236957,-0.1516845050674976,-0.09475631420976675,0.5031055900621118,signed_mag_tail_soft_primary,80
signed_mag_tail_soft_primary:gene_shuffle_0081:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.11952968740282531,-0.04338368873809072,-0.04860892128046517,0.008183536305884326,0.5082815734989649,signed_mag_tail_soft_primary,81
signed_mag_tail_soft_primary:gene_shuffle_0082:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.14327508189159854,0.12283439441561882,0.015493809989498817,0.06117502389315373,0.5082815734989649,signed_mag_tail_soft_primary,82
signed_mag_tail_soft_primary:gene_shuffle_0083:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.16562056649938148,-0.1255345208915285,-0.08439125906896476,-0.09617537892491608,0.5507246376811594,signed_mag_tail_soft_primary,83
signed_mag_tail_soft_primary:gene_shuffle_0084:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.07936637812410186,0.03238420464100089,0.1431100002699534,0.1571777351677204,0.5113871635610766,signed_mag_tail_soft_primary,84
signed_mag_tail_soft_primary:gene_shuffle_0085:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.02133714895999911,0.061326052870430345,0.05421138589307503,0.040450294501808204,0.5082815734989649,signed_mag_tail_soft_primary,85
